Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
Kashi Nath Datta,NIT Durgapur,Exploring Visible Light Communication System Using RTS/CTS Mechanism for Mobile Environment,"distributed coordination function, RTS, VLC, CTS",2018,mobicom
Pradipta  Das,NIT Durgapur,Exploring Visible Light Communication System Using RTS/CTS Mechanism for Mobile Environment,"distributed coordination function, RTS, VLC, CTS",2018,mobicom
Mousumi  Saha,NIT Durgapur,Exploring Visible Light Communication System Using RTS/CTS Mechanism for Mobile Environment,"distributed coordination function, RTS, VLC, CTS",2018,mobicom
Sujoy  Saha,NIT Durgapur,Exploring Visible Light Communication System Using RTS/CTS Mechanism for Mobile Environment,"distributed coordination function, RTS, VLC, CTS",2018,mobicom
Sandip  Chakraborty,IIT Kharagpur,Exploring Visible Light Communication System Using RTS/CTS Mechanism for Mobile Environment,"distributed coordination function, RTS, VLC, CTS",2018,mobicom
Zhongyi  Zhai,Guilin University of Electronic Technology,A Lightweight Timestamp-Based MAC Detection Scheme for XOR Network Coding in Wireless Sensor Networks,"WSN, MAC detection, XOR network coding",2018,mobicom
Junyan  Qian,Guilin University of Electronic Technology,A Lightweight Timestamp-Based MAC Detection Scheme for XOR Network Coding in Wireless Sensor Networks,"WSN, MAC detection, XOR network coding",2018,mobicom
Yuan  Tao,Guilin University of Electronic Technology,A Lightweight Timestamp-Based MAC Detection Scheme for XOR Network Coding in Wireless Sensor Networks,"WSN, MAC detection, XOR network coding",2018,mobicom
Lingzhong  Zhao,Guilin University of Electronic Technology,A Lightweight Timestamp-Based MAC Detection Scheme for XOR Network Coding in Wireless Sensor Networks,"WSN, MAC detection, XOR network coding",2018,mobicom
Bo  Cheng,Beijing University of Posts and Telecommunications,A Lightweight Timestamp-Based MAC Detection Scheme for XOR Network Coding in Wireless Sensor Networks,"WSN, MAC detection, XOR network coding",2018,mobicom
Akshay  Gadre,Carnegie Mellon University,Maintaining UAV Stability Using Low-Power WANs,"LP-WAN, phase synchronization, DTW, UAV stability",2018,mobicom
Revathy  Narayanan,Indian Institute of Technology Madras,Maintaining UAV Stability Using Low-Power WANs,"LP-WAN, phase synchronization, DTW, UAV stability",2018,mobicom
Swarun  Kumar,Carnegie Mellon University,Maintaining UAV Stability Using Low-Power WANs,"LP-WAN, phase synchronization, DTW, UAV stability",2018,mobicom
Pingfan  Ho,National Chiao Tung University,Using Barometer on Smartphones to Improve GPS Navigation Altitude Accuracy,"barometer, GPS, vehicular networks, navigation",2018,mobicom
Chiache  Hsu,National Chiao Tung University,Using Barometer on Smartphones to Improve GPS Navigation Altitude Accuracy,"barometer, GPS, vehicular networks, navigation",2018,mobicom
Jyhcheng  Chen,National Chiao Tung University,Using Barometer on Smartphones to Improve GPS Navigation Altitude Accuracy,"barometer, GPS, vehicular networks, navigation",2018,mobicom
Tao  Zhang,National Chiao Tung University,Using Barometer on Smartphones to Improve GPS Navigation Altitude Accuracy,"barometer, GPS, vehicular networks, navigation",2018,mobicom
Tseyu  Lin,Institute for Information Industry,SaFePlay+: A Wearable Cycling Measurement and Analysis System of Lower Limbs,"wearable device, activity identification, biomechanics, cycling, power meter",2018,mobicom
Shihyao  Wei,Institute for Information Industry,SaFePlay+: A Wearable Cycling Measurement and Analysis System of Lower Limbs,"wearable device, activity identification, biomechanics, cycling, power meter",2018,mobicom
Hengyi  Chen,Institute for Information Industry,SaFePlay+: A Wearable Cycling Measurement and Analysis System of Lower Limbs,"wearable device, activity identification, biomechanics, cycling, power meter",2018,mobicom
Liyang  Huang,Institute for Information Industry,SaFePlay+: A Wearable Cycling Measurement and Analysis System of Lower Limbs,"wearable device, activity identification, biomechanics, cycling, power meter",2018,mobicom
Chihyun  Liu,Institute for Information Industry,SaFePlay+: A Wearable Cycling Measurement and Analysis System of Lower Limbs,"wearable device, activity identification, biomechanics, cycling, power meter",2018,mobicom
Anchun  Chen,Institute for Information Industry,SaFePlay+: A Wearable Cycling Measurement and Analysis System of Lower Limbs,"wearable device, activity identification, biomechanics, cycling, power meter",2018,mobicom
Yinyu  Chou,Institute for Information Industry,SaFePlay+: A Wearable Cycling Measurement and Analysis System of Lower Limbs,"wearable device, activity identification, biomechanics, cycling, power meter",2018,mobicom
Hsingmang  Wang,Institute for Information Industry,SaFePlay+: A Wearable Cycling Measurement and Analysis System of Lower Limbs,"wearable device, activity identification, biomechanics, cycling, power meter",2018,mobicom
Sheng Shen,University of Illinois Urbana Champaign,Networked Acoustics Around Human Ears,"wireless, wearables, internet of things, earphone, acoustics",2018,mobicom
Nirupam  Roy,University of Illinois Urbana Champaign,Networked Acoustics Around Human Ears,"wireless, wearables, internet of things, earphone, acoustics",2018,mobicom
Junfeng  Guan,University of Illinois Urbana Champaign,Networked Acoustics Around Human Ears,"wireless, wearables, internet of things, earphone, acoustics",2018,mobicom
Haitham Hassanieh,University of Illinois Urbana Champaign,Networked Acoustics Around Human Ears,"wireless, wearables, internet of things, earphone, acoustics",2018,mobicom
Romit Roy Roy Choudhury,University of Illinois Urbana Champaign,Networked Acoustics Around Human Ears,"wireless, wearables, internet of things, earphone, acoustics",2018,mobicom
Surjya  Ghosh,IIT Kharagpur,Effectiveness of Deep Neural Network Model in Typing-Based Emotion Detection on Smartphones,"deep neural network, typing, smartphone, emotion detection",2018,mobicom
Niloy  Ganguly,IIT Kharagpur,Effectiveness of Deep Neural Network Model in Typing-Based Emotion Detection on Smartphones,"deep neural network, typing, smartphone, emotion detection",2018,mobicom
Bivas  Mitra,IIT Kharagpur,Effectiveness of Deep Neural Network Model in Typing-Based Emotion Detection on Smartphones,"deep neural network, typing, smartphone, emotion detection",2018,mobicom
Pradipta  De,Georgia Southern University,Effectiveness of Deep Neural Network Model in Typing-Based Emotion Detection on Smartphones,"deep neural network, typing, smartphone, emotion detection",2018,mobicom
Soumyajit  Chatterjee,Indian Institute of Technology,Type2Motion: Detecting Mobility Context from Smartphone Typing,"user context, side-channel attacks, typing patterns",2018,mobicom
Bivas  Mitra,Indian Institute of Technology,Type2Motion: Detecting Mobility Context from Smartphone Typing,"user context, side-channel attacks, typing patterns",2018,mobicom
Sandip  Chakraborty,Indian Institute of Technology,Type2Motion: Detecting Mobility Context from Smartphone Typing,"user context, side-channel attacks, typing patterns",2018,mobicom
Nissanka Bodhi Priyantha,Massachusetts Institute of Technology,Cricket Compass for Context-Aware Mobile Applications,[],2001,mobicom
Allen  Miu,Massachusetts Institute of Technology,Cricket Compass for Context-Aware Mobile Applications,[],2001,mobicom
Hari  Balakrishnan,Massachusetts Institute of Technology,Cricket Compass for Context-Aware Mobile Applications,[],2001,mobicom
Seth Jared Teller,Massachusetts Institute of Technology,Cricket Compass for Context-Aware Mobile Applications,[],2001,mobicom
Uwe  Kubach,Institute of Parallel and Distributed,Exploiting Location Information for Infostation-Based Hoarding,[],2001,mobicom
Kurt  Rothermel,Institute of Parallel and Distributed,Exploiting Location Information for Infostation-Based Hoarding,[],2001,mobicom
Paul Christesen Castro,University of California Los Angeles,Locating Application Data across Service Discovery Domains,[],2001,mobicom
Ben Greenstein,University of California Los Angeles,Locating Application Data across Service Discovery Domains,[],2001,mobicom
Richard Robert R Muntz,University of California Los Angeles,Locating Application Data across Service Discovery Domains,[],2001,mobicom
C. Bisdikian,IBM T.J. Watson Research Center,Locating Application Data across Service Discovery Domains,[],2001,mobicom
Parviz  Kermani,IBM T.J. Watson Research Center,Locating Application Data across Service Discovery Domains,[],2001,mobicom
Maria  Papadopouli,Columbia University,Locating Application Data across Service Discovery Domains,[],2001,mobicom
Tom  Goff,Computer Science and Electrical Engineering Department,Preemptive Routing in Ad Hoc Networks,[],2001,mobicom
Nael CSE B Abu-Ghazaleh,Computer System Research Laboratory,Preemptive Routing in Ad Hoc Networks,[],2001,mobicom
Dhananjay S Phatak,Computer Science and Electrical Engineering Department,Preemptive Routing in Ad Hoc Networks,[],2001,mobicom
Ridvan  Kahvecioglu,Computer System Research Laboratory,Preemptive Routing in Ad Hoc Networks,[],2001,mobicom
András  Faragó,Department of Computer Science,Merit: A Unified Framework for Routing Protocol Assessment in Mobile AD Hoc Networks,[],2001,mobicom
Violet R Syrotiuk,Department of Computer Science,Merit: A Unified Framework for Routing Protocol Assessment in Mobile AD Hoc Networks,[],2001,mobicom
Jinyang Li,Massachusetts Institute of Technology,Capacity of Ad Hoc Wireless Networks,[],2001,mobicom
Charles  Blake,Massachusetts Institute of Technology,Capacity of Ad Hoc Wireless Networks,[],2001,mobicom
Douglas S J De Couto,Massachusetts Institute of Technology,Capacity of Ad Hoc Wireless Networks,[],2001,mobicom
Huimm  Lee,Massachusetts Institute of Technology,Capacity of Ad Hoc Wireless Networks,[],2001,mobicom
Robert Tappan Morris,Massachusetts Institute of Technology,Capacity of Ad Hoc Wireless Networks,[],2001,mobicom
Ya  Xu,Information Science Institute,Geography-Informed Energy Conservation for Ad Hoc Routing,[],2001,mobicom
John S. Heidemann,Information Science Institute,Geography-Informed Energy Conservation for Ad Hoc Routing,[],2001,mobicom
D Estrin,Comp. Sci. Dept.,Geography-Informed Energy Conservation for Ad Hoc Routing,[],2001,mobicom
Benjie  Chen,Lab or atorfyor Computer Science,Span: An Energy-Efficient Coordination Algorithm for Topology Maintenance in Ad Hoc Wireless Networks,[],2001,mobicom
Kyle Jamieson,Lab or atorfyor Computer Science,Span: An Energy-Efficient Coordination Algorithm for Topology Maintenance in Ad Hoc Wireless Networks,[],2001,mobicom
Hari  Balakrishnan,Lab or atorfyor Computer Science,Span: An Energy-Efficient Coordination Algorithm for Topology Maintenance in Ad Hoc Wireless Networks,[],2001,mobicom
Robert Tappan Morris,Lab or atorfyor Computer Science,Span: An Energy-Efficient Coordination Algorithm for Topology Maintenance in Ad Hoc Wireless Networks,[],2001,mobicom
Qun  Li,Department of Computer Science,Online Power-Aware Routing in Wireless Ad-Hoc Networks,[],2001,mobicom
Javed Alexander Aslam,Department of Computer Science,Online Power-Aware Routing in Wireless Ad-Hoc Networks,[],2001,mobicom
Daniela L Rus,Department of Computer Science,Online Power-Aware Routing in Wireless Ad-Hoc Networks,[],2001,mobicom
Andrew  Huang,Stanford,Making Computers Disappear: Appliance Data Services,[],2001,mobicom
Benjamin  Ling,Stanford,Making Computers Disappear: Appliance Data Services,[],2001,mobicom
John J Barton,Hewlett Packard Laboratories,Making Computers Disappear: Appliance Data Services,[],2001,mobicom
Armando Fox,Stanford,Making Computers Disappear: Appliance Data Services,[],2001,mobicom
Bill N. Schilit,Fuji-Xerox Palo Alto Laboratory,M-Links: An Infrastructure for Very Small Internet Devices,"wireless, proxy, middleware, wireless web, web phones",2001,mobicom
Jonathan  Trevor,Fuji-Xerox Palo Alto Laboratory,M-Links: An Infrastructure for Very Small Internet Devices,"wireless, proxy, middleware, wireless web, web phones",2001,mobicom
David M. Hilbert,Fuji-Xerox Palo Alto Laboratory,M-Links: An Infrastructure for Very Small Internet Devices,"wireless, proxy, middleware, wireless web, web phones",2001,mobicom
Tzukhiau  Koh,Xerox Singapore Software Center,M-Links: An Infrastructure for Very Small Internet Devices,"wireless, proxy, middleware, wireless web, web phones",2001,mobicom
Mani B. Srivastava,EE Department,Smart Kindergarten: Sensor-Based Wireless Networks for Smart Developmental Problem-Solving Environments,[],2001,mobicom
Richard Robert R Muntz,CS Department,Smart Kindergarten: Sensor-Based Wireless Networks for Smart Developmental Problem-Solving Environments,[],2001,mobicom
Miodrag M Potkonjak,CS Department,Smart Kindergarten: Sensor-Based Wireless Networks for Smart Developmental Problem-Solving Environments,[],2001,mobicom
Seapahn  Meguerdichian,Computer Science Department,Exposure in Wireless Ad-Hoc Sensor Networks,[],2001,mobicom
Farinaz F Koushanfar,Electrical Engineering and Computer Science Department,Exposure in Wireless Ad-Hoc Sensor Networks,[],2001,mobicom
Gang  Qu,Electrical and Computer Engineering Department,Exposure in Wireless Ad-Hoc Sensor Networks,[],2001,mobicom
Miodrag M Potkonjak,Computer Science Department,Exposure in Wireless Ad-Hoc Sensor Networks,[],2001,mobicom
Loren James Schwiebert,Department of Computer Science,Research Challenges in Wireless Networks of Biomedical Sensors,[],2001,mobicom
Sandeep Kumar S Gupta,Department of Computer Science and Engineering,Research Challenges in Wireless Networks of Biomedical Sensors,[],2001,mobicom
